smiles,group
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1cccc2[nH]ccc12,training
CC(C)NCC(O)COc1cccc2ccccc12,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,training
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccccc1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CC(Cc1ccccc1)N(C)Cc1ccco1,test
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,training
O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,training
OCCC1CCN(CC/C=C2\c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCC1CCN(CC/C=C2\c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCC1CCN(CC/C=C2\c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,training
OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCN1CCCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,test
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,training
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,training
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,training
FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,test
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
NC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,training
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCCCNC(=O)OCC(C)(CCC)COC(N)=O,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,training
NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccccc32)CC1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
NC(=O)OCC(COC(N)=O)c1ccccc1,training
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,valid
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,training
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,training
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,valid
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,training
CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,training
